Date,;Region,;Trigger,;Weak Layer,Depth_inches,Vertical_inches,;Aspect,Elevation_feet,Coordinates
2022-03-09,Salt Lake,Natural,Facets,20,2400.0,Northwest,7800.0,"40.716334703760, -111.674258947550"
2022-03-10,Logan,Snowmobiler,New Snow/Old Snow Interface,12,4800.0,East,9600.0,"41.918599525959, -111.675016867210"
2022-03-11,Skyline,Snowmobiler,Facets,60,4800.0,Northeast,10800.0,"39.431190146916, -111.326093660950"
2022-03-11,Skyline,Snowmobiler,Facets,36,4800.0,Northeast,10500.0,"39.464729341389, -111.319313036560"
2022-03-11,Skyline,Snowmobiler,Facets,36,1800.0,Northeast,10200.0,"39.220303935737, -111.512475000950"
2022-03-12,Uintas,Snowmobiler,Facets,30,3000.0,North,10200.0,"40.871594055339, -110.985435374380"
2022-03-12,Logan,Skier,Facets,20,3600.0,North,8700.0,"41.678837047447, -111.718447195590"
2022-03-08,Logan,Natural,Facets,24,7200.0,Northeast,9500.0,"41.704516212992, -111.712117182320"
2022-03-09,Logan,Natural,New Snow/Old Snow Interface,12,6000.0,Southeast,9500.0,"41.702398935979, -111.711494909820"
2022-03-12,Salt Lake,Skier,Facets,21,3000.0,Northeast,9400.0,"40.603264813958, -111.623411165800"
2022-03-14,Uintas,Skier,Facets,24,3600.0,Northeast,10200.0,"40.870622753089, -111.026158320100"
2022-03-14,Salt Lake,Skier,Facets,36,18000.0,Northeast,9800.0,"40.606095469118, -111.681452769480"
2022-03-14,Uintas,Snowboarder,Facets,24,4800.0,Northeast,9200.0,"40.772824145085, -111.124606119780"
2022-03-18,Logan,Snowmobiler,Facets,24,10800.0,North,9000.0,"42.103380773280, -111.581997858600"
2022-03-20,Logan,Snowmobiler,Facets,24,4200.0,North,8700.0,"41.978690618334, -111.637959467490"
2022-03-21,Salt Lake,Skier,Density Change,12,4800.0,Northeast,10400.0,"40.593693746252, -111.661026465010"
2022-03-19,Skyline,Snowmobiler,Facets,36,4800.0,Northeast,10200.0,"39.518296428474, -111.290216433170"
2022-03-26,Logan,Natural,Facets,36,21000.0,Northeast,8600.0,"41.682981738726, -112.028145777250"
2022-03-27,Logan,Natural,Facets,36,15000.0,Northeast,8400.0,"41.654642671112, -112.011151300920"
2022-03-26,Skyline,Snowmobiler,Facets,36,6000.0,Northeast,10500.0,"39.512601994738, -111.300988184570"
2022-03-30,Salt Lake,Natural,Unknown,8,1800.0,Northeast,9300.0,"40.694842425652, -111.604399668300"
2022-03-27,Logan,Natural,Facets,24,7200.0,North,8900.0,"41.680481734623, -111.722288118900"
2022-04-02,Skyline,Snowmobiler,Facets,48,6000.0,Northeast,10400.0,"39.519438569734, -111.292405115710"
2022-04-05,Ogden,Unknown,Unknown,9,3000.0,Northeast,9200.0,"41.294055282967, -111.889400469330"
2022-04-12,Salt Lake,Skier,New Snow/Old Snow Interface,18,4800.0,North,10200.0,"40.599331139718, -111.642529951650"
2022-04-15,Salt Lake,Natural,New Snow/Old Snow Interface,5,1200.0,Northeast,9100.0,"40.695927613791, -111.604056345540"
2022-04-15,Salt Lake,Natural,New Snow/Old Snow Interface,5,1200.0,North,9000.0,"40.695304566966, -111.603198038660"
2022-04-16,Logan,Unknown,New Snow/Old Snow Interface,20,9600.0,North,9200.0,"41.676950072213, -111.717808871760"
2022-04-11,Uintas,Natural,Facets,96,6000.0,Northeast,10500.0,"40.814458825661, -110.955820070910"
2022-04-23,Salt Lake,Natural,Density Change,18,7200.0,Northeast,10600.0,"40.546198993999, -111.709456430980"
2022-04-24,Salt Lake,Unknown,Unknown,8,6000.0,Northeast,10500.0,"40.544307552500, -111.709113108240"
2022-04-20,Skyline,Natural,Facets,42,5400.0,Northeast,10100.0,"39.530894255798, -111.309699999460"
2022-04-25,Salt Lake,Skier,New Snow/Old Snow Interface,24,4800.0,North,10200.0,"40.603436687798, -111.676433073590"
2022-05-22,Salt Lake,Natural,Ground Interface,42,9600.0,Northeast,9800.0,"40.666122368746, -111.603476988390"
2022-10-23,Salt Lake,Skier,Density Change,4,3600.0,Northeast,9500.0,"40.580642212045, -111.631329046800"
2022-11-03,Salt Lake,Skier,Density Change,10,3600.0,North,10200.0,"40.599470133750, -111.642401205600"
2022-03-12,Skyline,Snowmobiler,Facets,54,9600.0,Northeast,10200.0,"39.554402173754, -111.305279718990"
2022-11-09,Salt Lake,Skier,New Snow/Old Snow Interface,24,1800.0,Northeast,9600.0,"40.612455890896, -111.532645481220"
2022-11-12,Uintas,Skier,New Snow/Old Snow Interface,16,1200.0,Northwest,9500.0,"40.485431154708, -111.044847952520"
2022-11-16,Salt Lake,Skier,Unknown,8,6000.0,Northeast,10600.0,"40.535006203149, -111.695251452040"
2022-11-29,Salt Lake,Skier,New Snow/Old Snow Interface,12,360.0,North,8600.0,"40.658390279374, -111.633689390730"
2022-11-29,Salt Lake,Skier,Facets,16,480.0,East,9300.0,"40.595208536953, -111.629633890700"
2022-11-30,Salt Lake,Natural,Facets,20,3000.0,Northeast,10100.0,"40.583592695675, -111.596445814010"
2022-12-01,Salt Lake,Natural,New Snow,12,3000.0,Northeast,9000.0,"40.649680496026, -111.617188440870"
2022-12-02,Salt Lake,Skier,Facets,36,4800.0,Northeast,9400.0,"40.646092796079, -111.597976250820"
2022-12-02,Salt Lake,Skier,Facets,15,1200.0,North,9600.0,"40.603559381969, -111.567943083360"
2022-12-02,Salt Lake,Skier,Facets,15,1200.0,North,9600.0,"40.603559381969, -111.567943083360"
2022-12-01,Salt Lake,Natural,Facets,20,720.0,West,8000.0,"40.639935393249, -111.616008268910"
2022-12-02,Skyline,Natural,Facets,18,8400.0,Northeast,10300.0,"39.535076291135, -111.280839430450"
2022-12-02,Salt Lake,Skier,Facets,14,240.0,Northeast,8200.0,"40.622038573799, -111.615879522890"
2022-12-02,Logan,Snowmobiler,Facets,30,8400.0,East,9500.0,"41.711250264560, -111.716279970710"
2022-12-02,Logan,Unknown,Surface Hoar,12,600.0,East,6500.0,"41.888232526881, -111.602382647120"
2022-12-03,Logan,Natural,Facets,36,7200.0,East,9400.0,"41.891504744912, -111.661949144900"
2022-12-02,Salt Lake,Unknown,Facets,14,3000.0,North,8400.0,"40.728962912393, -111.614656435570"
2022-12-02,Moab,Natural,Facets,18,8400.0,Northwest,11500.0,"38.444413270243, -109.242811190540"
2022-12-03,Salt Lake,Skier,Facets,36,9600.0,Northeast,9100.0,"40.674298811742, -111.656563269220"
2022-12-03,Uintas,Natural,Facets,30,3600.0,East,9800.0,"40.462466653278, -111.130292402890"
2022-12-04,Skyline,Snowmobiler,Facets,20,1200.0,Northeast,10600.0,"39.430618077588, -111.348098503700"
2022-12-03,Salt Lake,Unknown,Facets,48,6000.0,East,9700.0,"40.613193989320, -111.556892382230"
2022-12-04,Uintas,Unknown,Facets,24,1200.0,Northeast,10000.0,"40.382080009707, -111.173980223310"
2022-12-05,Salt Lake,Skier,New Snow,10,2100.0,East,9600.0,"40.584530078267, -111.587762398900"
2022-12-05,Salt Lake,Skier,Facets,36,4800.0,East,9700.0,"40.633080126568, -111.563780294990"
2022-12-06,Salt Lake,Unknown,Facets,12,7200.0,East,9900.0,"40.653750392039, -111.593842493620"
2022-12-06,Salt Lake,Natural,New Snow/Old Snow Interface,14,5400.0,Northeast,9700.0,"40.572611876462, -111.588449044400"
2022-12-02,Logan,Unknown,Surface Hoar,12,2400.0,West,7400.0,"41.687629325011, -111.727609621570"
2022-12-06,Salt Lake,Unknown,Facets,12,2400.0,West,7500.0,"40.627225979747, -111.508355127910"
2022-12-07,Moab,Natural,Facets,48,3600.0,Northeast,11600.0,"38.442341913272, -109.261329161560"
2022-12-02,Provo,Unknown,Facets,8,1200.0,North,7900.0,"40.563548005780, -111.552804695680"
2022-12-02,Provo,Unknown,Facets,8,360.0,North,7900.0,"40.563364491077, -111.553394781670"
2022-12-10,Salt Lake,Unknown,New Snow/Old Snow Interface,12,4800.0,Northeast,9900.0,"40.638404570253, -111.576311575490"
2022-12-10,Salt Lake,Skier,Density Change,15,240.0,Northeast,9200.0,"40.664703792556, -111.614098536090"
2022-12-10,Salt Lake,Skier,New Snow/Old Snow Interface,12,1200.0,North,9600.0,"40.603966663909, -111.567943083380"
2022-12-12,Salt Lake,Skier,Facets,18,600.0,East,7500.0,"40.627411736627, -111.509299265470"
2022-12-12,Salt Lake,Unknown,Facets,24,120.0,North,7200.0,"40.737794134613, -111.611738192150"
2022-12-12,Ogden,Skier,Facets,18,1500.0,Northeast,7500.0,"41.377532619915, -111.941242205180"
2022-12-13,Logan,Snowboarder,Depth Hoar,24,1200.0,East,7100.0,"41.953201208357, -111.544876085840"
2022-12-13,Salt Lake,Skier,Facets,36,2400.0,North,7800.0,"40.570553408405, -111.692740904380"
2022-12-11,Logan,Snow Bike,Facets,24,1200.0,East,7800.0,"41.920653255983, -111.465568529700"
2022-12-13,Moab,Natural,Facets,36,1200.0,Northwest,11100.0,"38.446556830954, -109.256823050420"
2022-12-13,Moab,Natural,Facets,30,9600.0,Northeast,11200.0,"38.449212035922, -109.261887061030"
2022-12-13,Moab,Natural,Facets,30,2400.0,Northeast,10800.0,"38.449138094427, -109.259955870540"
2022-12-13,Logan,Natural,Facets,24,15000.0,East,7400.0,"41.657685551077, -112.002954470180"
2022-12-15,Provo,Natural,Facets,48,9600.0,East,10200.0,"40.492378626959, -111.692386386570"
2022-12-13,Moab,Natural,Facets,24,7200.0,North,10400.0,"38.462141317476, -109.273860442090"
2022-12-16,Uintas,Snowmobiler,Facets,36,3600.0,Northeast,9900.0,"40.747110147771, -111.122632013940"
2022-12-13,Uintas,Unknown,Facets,36,1800.0,East,9600.0,"40.826978032508, -110.989165293380"
2022-12-15,Ogden,Skier,Facets,36,1200.0,Northeast,8000.0,"41.373240549207, -111.933510614580"
2022-12-16,Skyline,Snowmobiler,Facets,30,1200.0,North,10100.0,"39.296786642067, -111.459088312720"
2022-12-16,Uintas,Snowmobiler,Facets,48,4800.0,Northeast,10100.0,"40.877634066807, -111.000280367540"
2022-12-17,Uintas,Unknown,Facets,60,3600.0,Southeast,10200.0,"40.403811261835, -111.186017977370"
2022-12-17,Uintas,Unknown,Unknown,48,2100.0,Northeast,10200.0,"40.391597089310, -111.178357588430"
2022-12-17,Skyline,Snowmobiler,Facets,24,3000.0,Northeast,10500.0,"39.042135678984, -111.518719183520"
2022-12-15,Logan,Natural,Facets,48,15000.0,Northwest,8400.0,"41.674518592204, -111.755933748770"
2022-12-18,Uintas,Snowmobiler,Facets,30,2400.0,Northeast,10200.0,"40.392948682888, -111.170439707420"
2022-12-21,Logan,Natural,Facets,24,6000.0,East,7400.0,"41.923839329855, -111.438446032140"
2022-12-22,Salt Lake,Natural,Unknown,12,2400.0,Southeast,9800.0,"40.598222995636, -111.622102247780"
2022-12-21,Uintas,Natural,Facets,30,4800.0,Northeast,9600.0,"40.834269961034, -111.032595621740"
2022-12-21,Logan,Natural,Facets,16,720.0,East,6200.0,"41.957254381042, -111.405680166820"
2022-12-24,Uintas,Explosive,Facets,48,4800.0,Northeast,10000.0,"40.845396952436, -111.059192406330"
2022-12-22,Skyline,Natural,Facets,30,6000.0,East,10100.0,"39.510811352176, -111.320235716460"
2022-12-27,Logan,Natural,Ground Interface,8,2400.0,East,6500.0,"41.899407853325, -111.566355215640"
2022-12-28,Ogden,Skier,Facets,24,7200.0,East,7100.0,"41.361339762640, -111.924430506720"
2022-12-29,Salt Lake,Skier,Density Change,18,8400.0,East,10000.0,"40.652635265222, -111.593145119270"
2022-12-28,Salt Lake,Unknown,Facets,42,1500.0,Northwest,8000.0,"40.662817227671, -111.661927687230"
2022-12-31,Logan,Natural,Facets,36,27000.0,East,8500.0,"41.677180699017, -112.027609335430"
2022-12-31,Logan,Natural,Facets,36,27000.0,East,8500.0,"41.672212198912, -112.027137266650"
2022-12-31,Salt Lake,Unknown,New Snow/Old Snow Interface,24,240.0,North,9400.0,"40.638323410467, -111.585109221050"
2022-12-27,Moab,Natural,Facets,48,6000.0,Northwest,11500.0,"38.442309732489, -109.251372374930"
2022-12-27,Moab,Natural,Facets,48,3600.0,Unknown,11700.0,"38.441331899423, -109.253131904040"
2022-12-27,Moab,Natural,Facets,48,2400.0,Northeast,11800.0,"38.440754361070, -109.256307639510"
2022-12-27,Moab,Natural,Facets,48,2400.0,Northeast,11800.0,"38.441781093462, -109.257165946390"
2022-12-27,Moab,Natural,Facets,48,4800.0,Northeast,11800.0,"38.442645859771, -109.263689078710"
2022-12-27,Moab,Natural,Facets,48,92275.9421140871,Southeast,1578.8350062525,"38.446266765388, -109.262873687170"
2022-12-27,Moab,Natural,Facets,48,2400.0,East,11100.0,"38.448035901271, -109.259955443770"
2022-12-27,Moab,Natural,Facets,48,9600.0,Northeast,11200.0,"38.448393389662, -109.260985412030"
2022-12-27,Moab,Natural,Facets,48,8400.0,Unknown,11200.0,"38.449193913134, -109.261929549590"
2022-12-27,Moab,Natural,Facets,48,7200.0,Southwest,11700.0,"38.462447805847, -109.239656485940"
2022-12-27,Moab,Natural,Facets,48,6000.0,North,10800.0,"38.453217783632, -109.266263999370"
2022-10-25,Moab,Natural,Unknown,18,12000.0,Northeast,11600.0,"38.447712021379, -109.263174094580"
2023-01-01,Salt Lake,Skier,New Snow,18,360.0,North,9400.0,"40.692151430573, -111.599557502190"
2022-12-31,Ogden,Skier,Unknown,36,12000.0,Northeast,9300.0,"41.368111225851, -111.962871538670"
2023-01-01,Logan,Unknown,Facets,72,8400.0,East,8900.0,"41.706897607842, -111.689801203320"
2022-12-31,Ogden,Natural,Facets,48,3600.0,Northeast,7800.0,"41.363394732785, -111.932466017280"
2023-01-02,Skyline,Snowmobiler,Facets,72,7200.0,Northeast,10000.0,"39.307969047988, -111.466984736050"
2023-01-02,Uintas,Snowmobiler,Facets,24,1200.0,Northwest,9600.0,"40.532883904947, -111.007075771910"
2023-01-03,Uintas,Unknown,Facets,24,1200.0,Northeast,8300.0,"40.513815977446, -111.076798426300"
2023-01-02,Moab,Natural,Facets,72,6000.0,North,11700.0,"38.442711652750, -109.259161936690"
2023-01-02,Moab,Natural,Facets,60,4800.0,Northeast,11800.0,"38.440554112152, -109.257895934030"
2023-01-01,Skyline,Natural,Facets,42,7200.0,Northeast,10400.0,"39.415424063264, -111.387398230170"
2023-01-02,Uintas,Natural,Facets,36,4200.0,North,9600.0,"40.364057285011, -111.154561030050"
2023-01-02,Moab,Natural,Facets,60,8400.0,Northeast,11200.0,"38.445431070422, -109.249119746120"
2023-01-02,Moab,Natural,Facets,72,12000.0,Northwest,11600.0,"38.443884932811, -109.242768275180"
2023-01-04,Moab,Natural,New Snow,24,5400.0,Northeast,12000.0,"38.441498438002, -109.257144915510"
2023-01-01,Uintas,Unknown,Facets,36,4800.0,Northeast,10100.0,"40.872400169127, -110.974556334610"
2023-01-05,Uintas,Natural,Density Change,12,480.0,North,10600.0,"40.860141045874, -111.002494000250"
2023-01-01,Uintas,Unknown,Facets,36,3000.0,North,10200.0,"40.871466277136, -110.984062083360"
2023-01-06,Salt Lake,Natural,New Snow,14,1800.0,Northeast,8900.0,"40.615085607683, -111.681858450320"
2023-01-06,Logan,Natural,Facets,48,9600.0,Northeast,9000.0,"41.880602624022, -111.680080877850"
2023-01-02,Moab,Natural,Facets,42,15000.0,Northwest,10700.0,"38.453414369388, -109.276671397130"
2023-01-08,Logan,Skier,Facets,72,21000.0,East,8000.0,"41.628463638482, -111.989736544160"
2023-01-08,Salt Lake,Snowboarder,Unknown,5,15000.0,Northwest,10200.0,"40.626411696911, -111.668601023260"
2023-01-07,Salt Lake,Natural,Unknown,6,1200.0,Northeast,8800.0,"40.696739008918, -111.603941990680"
2023-01-08,Salt Lake,Skier,Unknown,12,600.0,Northwest,9700.0,"40.545685502467, -111.690531769980"
2023-01-10,Salt Lake,Skier,New Snow/Old Snow Interface,12,1200.0,North,9600.0,"40.604511654172, -111.569359289730"
2023-01-11,Skyline,Natural,Facets,48,1200.0,Northeast,8700.0,"39.599520892985, -111.213848578100"
2023-01-12,Salt Lake,Natural,Facets,72,21000.0,Northeast,10200.0,"40.666926044463, -111.683733463880"
2023-01-11,Logan,Natural,Facets,72,27000.0,Northeast,8800.0,"41.653873511533, -112.012717710990"
2023-01-11,Logan,Natural,Facets,60,21000.0,East,8400.0,"41.619394190465, -112.005121695060"
2023-01-12,Skyline,Explosive,Facets,48,1200.0,Northeast,8700.0,"39.600108106477, -111.215039478920"
2023-01-11,Logan,Natural,Facets,60,27000.0,Northeast,8400.0,"41.614105997897, -112.000765787620"
2023-01-15,Salt Lake,Skier,Density Change,8,1200.0,Northeast,8400.0,"40.562231808343, -111.689200388490"
2023-01-15,Salt Lake,Skier,New Snow,8,1200.0,North,9000.0,"40.660798355944, -111.636543261130"
2023-01-15,Salt Lake,Natural,New Snow,12,7200.0,East,9500.0,"40.667944246291, -111.723060595090"
2023-01-15,Salt Lake,Skier,New Snow,6,2400.0,North,8100.0,"40.620872528936, -111.689233916110"
2023-01-15,Salt Lake,Skier,New Snow/Old Snow Interface,8,3600.0,Northeast,9100.0,"40.695474683668, -111.604635944650"
2023-01-15,Salt Lake,Skier,New Snow,8,1800.0,North,10400.0,"40.577854108847, -111.594722258170"
2023-01-15,Salt Lake,Skier,Unknown,12,3600.0,Northeast,9400.0,"40.614615187596, -111.641174094990"
2023-01-15,Salt Lake,Natural,New Snow/Old Snow Interface,8,3600.0,Southeast,7800.0,"40.678961933418, -111.716829287070"
2023-01-15,Salt Lake,Skier,Density Change,16,4800.0,North,10200.0,"40.599200546159, -111.641843306130"
2023-01-15,Salt Lake,Skier,Density Change,10,240.0,Southeast,9800.0,"40.596724057071, -111.641328322010"
2023-01-15,Provo,Natural,Density Change,18,4200.0,North,9600.0,"40.553818740510, -111.617746340350"
2023-01-15,Salt Lake,Skier,Unknown,4,3600.0,Northwest,7800.0,"40.571510551780, -111.681998315140"
2023-01-15,Salt Lake,Skier,New Snow/Old Snow Interface,3,240.0,Northwest,8000.0,"40.641904269535, -111.615469144890"
2023-01-16,Salt Lake,Skier,Unknown,6,6000.0,North,10300.0,"40.593799655424, -111.660833345960"
2023-01-16,Salt Lake,Skier,Unknown,18,4800.0,Southeast,10100.0,"40.604154012768, -111.641693102440"
2023-01-16,Salt Lake,Skier,New Snow/Old Snow Interface,12,600.0,North,7900.0,"40.664320787071, -111.752886759330"
2023-01-21,Salt Lake,Skier,New Snow,36,720.0,Southwest,10400.0,"40.551895925387, -111.667850004730"
2023-01-21,Skyline,Natural,Density Change,8,1200.0,Southeast,10200.0,"39.577064713467, -111.314914213770"
2023-01-17,Moab,Natural,Facets,48,18000.0,North,10400.0,"38.534039705949, -109.278323637890"
2023-01-23,Salt Lake,Skier,Unknown,5,1667.9588040731,South,953.1500948287,"40.594728899376, -111.641825871770"
2023-01-23,Logan,Natural,Wet grains,12,5400.0,South,7500.0,"41.812739737719, -111.677862154500"
2023-01-23,Ogden,Skier,New Snow/Old Snow Interface,4,600.0,Northeast,7400.0,"41.218561401303, -111.873092638540"
2023-01-25,Salt Lake,Skier,New Snow/Old Snow Interface,12,2834.3558140122,East,1417.1176985581,"40.588748925053, -111.541378485270"
2023-01-26,Salt Lake,Snowboarder,Density Change,18,9600.0,Southeast,10300.0,"40.593265729118, -111.659831272400"
2023-01-27,Provo,Snowmobiler,Unknown,6,600.0,East,8000.0,"39.812376596051, -111.685230719160"
2023-01-28,Salt Lake,Skier,Facets,18,3600.0,North,7300.0,"40.735421358032, -111.650061594560"
2023-01-28,Salt Lake,Natural,New Snow/Old Snow Interface,18,4200.0,North,10300.0,"40.588651155363, -111.601867662980"
2023-01-28,Salt Lake,Skier,New Snow/Old Snow Interface,14,7200.0,Northeast,9300.0,"40.612738914426, -111.689339863360"
2023-01-28,Salt Lake,Skier,New Snow/Old Snow Interface,24,3000.0,West,9200.0,"40.592406019874, -111.620106684280"
2023-01-28,Uintas,Skier,Facets,18,7200.0,Northwest,8400.0,"40.517265871589, -111.089394079830"
2023-01-28,Logan,Hiker,Facets,48,1200.0,East,7700.0,"41.924146322137, -111.460362170880"
2023-01-28,Salt Lake,Hiker,Unknown,12,720.0,North,6800.0,"40.567170439732, -111.740913378290"
2023-01-29,Salt Lake,Skier,New Snow/Old Snow Interface,30,7200.0,Southeast,10400.0,"40.584149011807, -111.605676399780"
2023-01-28,Salt Lake,Snowboarder,Unknown,24,3600.0,North,6000.0,"40.474929888773, -112.065707432290"
2023-01-29,Salt Lake,Snowboarder,Unknown,36,3600.0,Southeast,9100.0,"40.660286125558, -111.645852538070"
2023-01-28,Salt Lake,Skier,New Snow/Old Snow Interface,12,12000.0,South,9900.0,"40.655706702756, -111.701642083490"
2023-01-30,Salt Lake,Skier,Facets,24,3600.0,Southwest,9900.0,"40.596899588383, -111.643098579960"
2023-01-29,Logan,Natural,Facets,36,8400.0,Southeast,9600.0,"41.916956892465, -111.654692367360"
2023-01-30,Salt Lake,Natural,Facets,20,3000.0,Southeast,9400.0,"40.644861418193, -111.600193964540"
2023-01-29,Logan,Natural,Facets,30,21000.0,South,8500.0,"41.821631790944, -111.678252891350"
2023-01-30,Salt Lake,Natural,Unknown,8,1200.0,East,10800.0,"40.593863698597, -111.718075541830"
2023-01-29,Logan,Natural,Unknown,24,7200.0,South,9600.0,"41.916440141812, -111.655829623990"
2023-01-29,Logan,Natural,Facets,18,3600.0,South,6700.0,"41.690888017708, -111.742407246600"
2023-02-03,Uintas,Skier,Unknown,3,1500.0,North,9700.0,"40.832900629268, -111.065742360750"
2023-01-29,Logan,Natural,Facets,24,6000.0,East,8800.0,"41.921191305106, -111.629994586740"
2023-02-03,Salt Lake,Skier,New Snow/Old Snow Interface,8,120.0,North,9300.0,"40.602076854749, -111.485781656840"
2023-02-03,Salt Lake,Skier,New Snow/Old Snow Interface,6,240.0,West,9000.0,"40.602337521257, -111.519899355490"
2023-02-03,Provo,Unknown,Unknown,8,3000.0,Southeast,7800.0,"40.408705654114, -111.609613882630"
2023-02-05,Ogden,Skier,Unknown,36,720.0,East,7600.0,"41.389145077119, -111.956208931500"
