;Region,Year,;Trigger,;Weak Layer,Depth_inches,Elevation_feet,Vertical_inches,Coordinates,Month,;Aspect,Day
Logan,2023,Natural,Facets,48,9000.0,9600.0,"41.880602624022, -111.680080877850",1,Northeast,6
Moab,2023,Natural,Facets,42,10700.0,15000.0,"38.453414369388, -109.276671397130",1,Northwest,2
Logan,2023,Skier,Facets,72,8000.0,21000.0,"41.628463638482, -111.989736544160",1,East,8
Salt Lake,2023,Snowboarder,Unknown,5,10200.0,15000.0,"40.626411696911, -111.668601023260",1,Northwest,8
Salt Lake,2023,Natural,Unknown,6,8800.0,1200.0,"40.696739008918, -111.603941990680",1,Northeast,7
Salt Lake,2023,Skier,Unknown,12,9700.0,600.0,"40.545685502467, -111.690531769980",1,Northwest,8
Salt Lake,2023,Skier,New Snow/Old Snow Interface,12,9600.0,1200.0,"40.604511654172, -111.569359289730",1,North,10
Skyline,2023,Natural,Facets,48,8700.0,1200.0,"39.599520892985, -111.213848578100",1,Northeast,11
Salt Lake,2023,Natural,Facets,72,10200.0,21000.0,"40.666926044463, -111.683733463880",1,Northeast,12
Logan,2023,Natural,Facets,72,8800.0,27000.0,"41.653873511533, -112.012717710990",1,Northeast,11
Logan,2023,Natural,Facets,60,8400.0,21000.0,"41.619394190465, -112.005121695060",1,East,11
Skyline,2023,Explosive,Facets,48,8700.0,1200.0,"39.600108106477, -111.215039478920",1,Northeast,12
Logan,2023,Natural,Facets,60,8400.0,27000.0,"41.614105997897, -112.000765787620",1,Northeast,11
Salt Lake,2023,Skier,Density Change,8,8400.0,1200.0,"40.562231808343, -111.689200388490",1,Northeast,15
Salt Lake,2023,Skier,New Snow,8,9000.0,1200.0,"40.660798355944, -111.636543261130",1,North,15
Salt Lake,2023,Natural,New Snow,12,9500.0,7200.0,"40.667944246291, -111.723060595090",1,East,15
Salt Lake,2023,Skier,New Snow,6,8100.0,2400.0,"40.620872528936, -111.689233916110",1,North,15
Salt Lake,2023,Skier,New Snow/Old Snow Interface,8,9100.0,3600.0,"40.695474683668, -111.604635944650",1,Northeast,15
Salt Lake,2023,Skier,New Snow,8,10400.0,1800.0,"40.577854108847, -111.594722258170",1,North,15
Salt Lake,2023,Skier,Unknown,12,9400.0,3600.0,"40.614615187596, -111.641174094990",1,Northeast,15
Salt Lake,2023,Natural,New Snow/Old Snow Interface,8,7800.0,3600.0,"40.678961933418, -111.716829287070",1,Southeast,15
Salt Lake,2023,Skier,Density Change,16,10200.0,4800.0,"40.599200546159, -111.641843306130",1,North,15
Salt Lake,2023,Skier,Density Change,10,9800.0,240.0,"40.596724057071, -111.641328322010",1,Southeast,15
Provo,2023,Natural,Density Change,18,9600.0,4200.0,"40.553818740510, -111.617746340350",1,North,15
Salt Lake,2023,Skier,Unknown,4,7800.0,3600.0,"40.571510551780, -111.681998315140",1,Northwest,15
Salt Lake,2023,Skier,New Snow/Old Snow Interface,3,8000.0,240.0,"40.641904269535, -111.615469144890",1,Northwest,15
Salt Lake,2023,Skier,Unknown,6,10300.0,6000.0,"40.593799655424, -111.660833345960",1,North,16
Salt Lake,2023,Skier,Unknown,18,10100.0,4800.0,"40.604154012768, -111.641693102440",1,Southeast,16
Salt Lake,2023,Skier,New Snow/Old Snow Interface,12,7900.0,600.0,"40.664320787071, -111.752886759330",1,North,16
Salt Lake,2023,Skier,New Snow,36,10400.0,720.0,"40.551895925387, -111.667850004730",1,Southwest,21
Skyline,2023,Natural,Density Change,8,10200.0,1200.0,"39.577064713467, -111.314914213770",1,Southeast,21
Moab,2023,Natural,Facets,48,10400.0,18000.0,"38.534039705949, -109.278323637890",1,North,17
Salt Lake,2023,Skier,Unknown,5,953.1500948287,1667.9588040731,"40.594728899376, -111.641825871770",1,South,23
Logan,2023,Natural,Wet grains,12,7500.0,5400.0,"41.812739737719, -111.677862154500",1,South,23
Ogden,2023,Skier,New Snow/Old Snow Interface,4,7400.0,600.0,"41.218561401303, -111.873092638540",1,Northeast,23
Salt Lake,2023,Skier,New Snow/Old Snow Interface,12,1417.1176985581,2834.3558140122,"40.588748925053, -111.541378485270",1,East,25
Salt Lake,2023,Snowboarder,Density Change,18,10300.0,9600.0,"40.593265729118, -111.659831272400",1,Southeast,26
Provo,2023,Snowmobiler,Unknown,6,8000.0,600.0,"39.812376596051, -111.685230719160",1,East,27
Salt Lake,2023,Skier,Facets,18,7300.0,3600.0,"40.735421358032, -111.650061594560",1,North,28
Salt Lake,2023,Natural,New Snow/Old Snow Interface,18,10300.0,4200.0,"40.588651155363, -111.601867662980",1,North,28
Salt Lake,2023,Skier,New Snow/Old Snow Interface,14,9300.0,7200.0,"40.612738914426, -111.689339863360",1,Northeast,28
Salt Lake,2023,Skier,New Snow/Old Snow Interface,24,9200.0,3000.0,"40.592406019874, -111.620106684280",1,West,28
Uintas,2023,Skier,Facets,18,8400.0,7200.0,"40.517265871589, -111.089394079830",1,Northwest,28
Logan,2023,Hiker,Facets,48,7700.0,1200.0,"41.924146322137, -111.460362170880",1,East,28
Salt Lake,2023,Hiker,Unknown,12,6800.0,720.0,"40.567170439732, -111.740913378290",1,North,28
Salt Lake,2023,Skier,New Snow/Old Snow Interface,30,10400.0,7200.0,"40.584149011807, -111.605676399780",1,Southeast,29
Salt Lake,2023,Snowboarder,Unknown,24,6000.0,3600.0,"40.474929888773, -112.065707432290",1,North,28
Salt Lake,2023,Snowboarder,Unknown,36,9100.0,3600.0,"40.660286125558, -111.645852538070",1,Southeast,29
Salt Lake,2023,Skier,New Snow/Old Snow Interface,12,9900.0,12000.0,"40.655706702756, -111.701642083490",1,South,28
Salt Lake,2023,Skier,Facets,24,9900.0,3600.0,"40.596899588383, -111.643098579960",1,Southwest,30
Logan,2023,Natural,Facets,36,9600.0,8400.0,"41.916956892465, -111.654692367360",1,Southeast,29
Salt Lake,2023,Natural,Facets,20,9400.0,3000.0,"40.644861418193, -111.600193964540",1,Southeast,30
Logan,2023,Natural,Facets,30,8500.0,21000.0,"41.821631790944, -111.678252891350",1,South,29
Salt Lake,2023,Natural,Unknown,8,10800.0,1200.0,"40.593863698597, -111.718075541830",1,East,30
Logan,2023,Natural,Unknown,24,9600.0,7200.0,"41.916440141812, -111.655829623990",1,South,29
Logan,2023,Natural,Facets,18,6700.0,3600.0,"41.690888017708, -111.742407246600",1,South,29
Uintas,2023,Skier,Unknown,3,9700.0,1500.0,"40.832900629268, -111.065742360750",2,North,3
Logan,2023,Natural,Facets,24,8800.0,6000.0,"41.921191305106, -111.629994586740",1,East,29
Salt Lake,2023,Skier,New Snow/Old Snow Interface,8,9300.0,120.0,"40.602076854749, -111.485781656840",2,North,3
Salt Lake,2023,Skier,New Snow/Old Snow Interface,6,9000.0,240.0,"40.602337521257, -111.519899355490",2,West,3
Provo,2023,Unknown,Unknown,8,7800.0,3000.0,"40.408705654114, -111.609613882630",2,Southeast,3
Ogden,2023,Skier,Unknown,36,7600.0,720.0,"41.389145077119, -111.956208931500",2,East,5
Provo,2023,Natural,Facets,10,10300.0,39000.0,"40.367389958305, -111.597490297870",1,Southeast,30
Salt Lake,2023,Snowboarder,New Snow,10,10200.0,3600.0,"40.601612540010, -111.615235792720",2,Northwest,6
Salt Lake,2023,Snowboarder,Density Change,12,9400.0,3600.0,"40.591225709544, -111.619441496460",2,West,7
Salt Lake,2023,Unknown,Density Change,24,10400.0,10800.0,"40.592236459749, -111.661777483540",2,South,7
Logan,2023,Skier,Unknown,10,9000.0,6000.0,"41.720689163998, -111.728339182450",2,Northeast,11
Salt Lake,2023,Skier,Density Change,10,8700.0,7200.0,"40.672579121461, -111.749995093770",2,Northwest,15
Salt Lake,2023,Skier,New Snow,6,8500.0,120.0,"40.665998517923, -111.658194052290",2,Southwest,15
Salt Lake,2023,Skier,New Snow/Old Snow Interface,8,10300.0,960.0,"40.585252805957, -111.597211348140",2,East,19
Salt Lake,2023,Natural,New Snow/Old Snow Interface,12,5800.0,2400.0,"40.750635128683, -111.783828722530",2,West,19
Ogden,2023,Skier,Density Change,6,7200.0,720.0,"41.218493812954, -111.873893780830",2,North,21
Salt Lake,2023,Skier,Unknown,14,7500.0,6000.0,"40.751418432398, -111.715335833140",2,Southeast,22
Logan,2023,Natural,Facets,12,6400.0,9600.0,"41.767606799122, -111.771898256830",2,Northwest,22
Salt Lake,2023,Natural,Density Change,24,9700.0,3600.0,"40.591771822068, -111.603133665640",2,Northeast,24
Logan,2023,Natural,Facets,24,6900.0,1200.0,"41.932558393373, -111.431643950100",2,East,22
Salt Lake,2023,Skier,Density Change,12,8900.0,600.0,"40.551823321987, -111.678771959840",2,Northwest,24
Salt Lake,2023,Snowboarder,Unknown,12,10200.0,2400.0,"40.599543449169, -111.642444120940",2,Northeast,25
Uintas,2023,Natural,Density Change,12,10800.0,1800.0,"40.702480564462, -110.977449404400",2,Northeast,25
Uintas,2023,Natural,Density Change,12,10000.0,3600.0,"40.695322615324, -111.198742376940",2,Northeast,25
Uintas,2023,Natural,Density Change,12,10500.0,1800.0,"40.829211308861, -111.094887243890",2,Northeast,25
Skyline,2023,Snowmobiler,New Snow/Old Snow Interface,12,10100.0,6000.0,"39.571176617030, -111.285688864350",2,Northeast,25
Skyline,2023,Natural,New Snow/Old Snow Interface,12,10200.0,6000.0,"39.507562693853, -111.317059980980",2,Northeast,26
Salt Lake,2023,Skier,Unknown,12,9000.0,720.0,"40.680092892789, -111.688395725800",2,Northwest,25
Salt Lake,2023,Unknown,Unknown,36,9800.0,1200.0,"40.663251297460, -111.697511663650",2,Northwest,26
Uintas,2023,Skier,Facets,24,6900.0,1200.0,"40.714777998200, -111.401143210280",2,North,26
Logan,2023,Natural,Facets,18,6400.0,15000.0,"41.764021994119, -111.768872725070",2,North,27
Moab,2023,Natural,Unknown,30,10600.0,4800.0,"38.452793886187, -109.263436304900",2,North,23
Moab,2023,Natural,Unknown,36,11400.0,1500.0,"38.443679688994, -109.250720488440",2,Northwest,23
Logan,2023,Natural,Unknown,12,5600.0,1500.0,"41.738792908266, -111.786124693440",2,North,28
Logan,2023,Skier,Facets,24,8000.0,7200.0,"41.947441948750, -111.558737742030",2,East,28
Salt Lake,2023,Natural,New Snow,6,10500.0,1200.0,"40.578184516223, -111.597930180140",3,Northeast,1
Logan,2023,Unknown,Facets,18,6800.0,1080.0,"41.943699627263, -111.545970427120",3,West,1
Salt Lake,2023,Skier,Facets,24,10000.0,3000.0,"40.602937707439, -111.632470773990",3,Northwest,2
Logan,2023,Snowmobiler,Facets,48,9000.0,9600.0,"41.685292403444, -111.696517454700",3,Southeast,2
Logan,2023,Snowmobiler,Facets,30,9100.0,8400.0,"41.715820127132, -111.722041355660",3,North,1
Salt Lake,2023,Skier,Density Change,16,9600.0,240.0,"40.551300065670, -111.709134565910",3,North,4
Uintas,2023,Skier,Density Change,16,10200.0,1200.0,"40.816472531906, -110.917110430410",3,Northeast,4
Uintas,2023,Natural,Unknown,36,9600.0,4800.0,"40.485212363214, -111.033153521210",3,North,4
Logan,2023,Natural,New Snow/Old Snow Interface,11,6200.0,9600.0,"41.763989983797, -111.768701063690",3,North,5
Ogden,2023,Skier,Density Change,18,8600.0,4200.0,"41.367207408804, -111.955457424440",3,East,5
Logan,2023,Natural,New Snow/Old Snow Interface,6,5100.0,480.0,"41.794385342307, -112.048959719210",3,North,6
Ogden,2023,Skier,Density Change,24,9400.0,5400.0,"41.198659506227, -111.882243781750",3,Southeast,9
Salt Lake,2023,Natural,Unknown,14,9000.0,18000.0,"40.579965377507, -111.708748327790",3,South,9
Skyline,2023,Natural,Facets,30,8200.0,7200.0,"39.495451315478, -111.159346090930",3,East,11
Salt Lake,2023,Skier,New Snow,3,8000.0,720.0,"40.568800948580, -111.678278433400",3,Northeast,11
Salt Lake,2023,Snowboarder,Unknown,4,8800.0,4800.0,"40.561073889790, -111.691775309150",3,Northeast,11
Salt Lake,2023,Natural,Unknown,36,9800.0,8400.0,"40.628852988898, -111.565647112440",3,East,11
Provo,2023,Unknown,Facets,42,9300.0,21000.0,"40.292519491220, -111.541181281860",3,West,11
Salt Lake,2023,Natural,Unknown,24,9000.0,7200.0,"40.621124978612, -111.649705196040",3,West,11
Logan,2023,Natural,Wet grains,18,5200.0,4200.0,"41.741114526407, -111.788055883940",3,North,10
Logan,2023,Natural,Wet grains,16,6400.0,6000.0,"41.765446437307, -111.769773947300",3,North,10
Uintas,2023,Natural,New Snow/Old Snow Interface,30,10400.0,4800.0,"40.832750706270, -110.998971449530",3,Northeast,10
Uintas,2023,Natural,New Snow/Old Snow Interface,24,10500.0,3600.0,"40.845900023075, -111.018154608400",3,Northeast,10
Logan,2023,Natural,Wet grains,30,6500.0,9600.0,"41.820407758166, -111.599288657950",3,West,15
Salt Lake,2023,Natural,Facets,24,9600.0,2400.0,"40.603599346618, -111.567213522530",3,North,15
Logan,2023,Natural,Wet grains,30,6600.0,18000.0,"41.759377079344, -111.689754203590",3,North,15
Logan,2023,Natural,Unknown,24,5100.0,120.0,"41.764421371078, -111.677866653240",3,Unknown,15
Logan,2023,Natural,New Snow/Old Snow Interface,12,8600.0,4200.0,"41.674268981870, -111.753783897190",3,Northwest,15
Salt Lake,2023,Natural,New Snow/Old Snow Interface,12,10200.0,4800.0,"40.594426705567, -111.657571779790",3,North,16
Logan,2023,Natural,Ground Interface,24,5600.0,5400.0,"41.763366892967, -111.681214050080",3,North,15
Logan,2023,Natural,Wet grains,24,6600.0,9600.0,"41.621041434881, -111.688295081890",3,Northeast,15
Salt Lake,2023,Skier,Density Change,3,8800.0,2400.0,"40.609658396023, -111.685904848140",3,Northeast,16
Logan,2023,Natural,Wet grains,30,6300.0,7200.0,"41.832293523949, -111.584098832410",3,North,15
Salt Lake,2023,Skier,Graupel,12,9800.0,1800.0,"40.548516854183, -111.633110033580",3,Southeast,16
Logan,2023,Natural,Wet grains,12,6800.0,4200.0,"41.690813090553, -111.739621833600",3,South,15
Uintas,2023,Natural,Facets,30,9200.0,2400.0,"40.313354595547, -111.085338579820",3,Northeast,17
Uintas,2023,Unknown,Unknown,48,9800.0,9600.0,"40.747206669408, -111.121258722930",3,East,15
Salt Lake,2023,Natural,Graupel,14,9700.0,600.0,"40.599519010704, -111.625514017660",3,North,19
Uintas,2023,Snowmobiler,Facets,36,10800.0,6000.0,"40.706019093116, -110.944297300990",3,Northeast,19
Logan,2023,Natural,Ground Interface,36,6000.0,8400.0,"41.775345030079, -111.624115184600",3,East,15
Logan,2023,Natural,Unknown,"3""",8000.0,480.0,"41.714556259461, -111.742801653440",3,Northwest,21
Skyline,2023,Snowmobiler,Unknown,18,10500.0,1800.0,"39.027218206311, -111.515994059170",2,East,25
Salt Lake,2023,Natural,Unknown,8,9200.0,7200.0,"40.662776789798, -111.681132303780",3,Southwest,21
Skyline,2023,Natural,Density Change,20,9000.0,3600.0,"39.569001533576, -111.187262522340",3,Northeast,22
Salt Lake,2023,Skier,Unknown,12,10300.0,2400.0,"40.588740777584, -111.611695276820",3,West,23
Salt Lake,2023,Skier,Unknown,12,9700.0,7200.0,"40.649472415922, -111.585990326720",3,Northeast,23
Abajos,2023,Skier,Density Change,24,10000.0,7200.0,"37.854440648437, -109.463353144530",3,East,24
Salt Lake,2023,Natural,Unknown,12,9200.0,1200.0,"40.661389933909, -111.743212576230",3,Southwest,24
Provo,2023,Skier,Unknown,10,9700.0,1800.0,"40.549647476149, -111.518869387220",3,South,25
Logan,2023,Natural,New Snow/Old Snow Interface,36,8600.0,30000.0,"41.681218525072, -112.016026483970",3,East,25
Moab,2023,Natural,Unknown,24,9600.0,18000.0,"38.563742218655, -109.276756374240",3,Northwest,22
Logan,2023,Natural,New Snow/Old Snow Interface,36,8500.0,30000.0,"41.668987276725, -112.014726149070",3,East,25
Logan,2023,Natural,New Snow/Old Snow Interface,36,8500.0,30000.0,"41.670974822268, -112.017258154390",3,East,25
Provo,2023,Natural,Unknown,144,8000.0,7200.0,"40.497720583277, -111.726075398030",3,West,24
Salt Lake,2023,Skier,Density Change,12,9600.0,10800.0,"40.655784738250, -111.744260775150",3,North,26
Moab,2023,Natural,Facets,60,11100.0,2400.0,"38.449757348766, -109.245343195840",3,West,22
Moab,2023,Natural,Facets,60,11100.0,3600.0,"38.450395922874, -109.245729433950",3,West,22
Salt Lake,2023,Natural,New Snow/Old Snow Interface,48,9700.0,8400.0,"40.552811995229, -111.690373184410",3,East,28
Salt Lake,2023,Snowboarder,Density Change,12,10100.0,3600.0,"40.603655602550, -111.615643488490",3,West,28
Ogden,2023,Unknown,Unknown,24,7000.0,8400.0,"40.953677792314, -111.757650865140",3,East,28
Salt Lake,2023,Skier,Unknown,10,9400.0,2400.0,"40.594565964383, -111.620492922380",3,Southwest,30
Ogden,2023,Snowmobiler,Unknown,10,8200.0,120.0,"40.962616993811, -111.777007250610",3,Northeast,30
Provo,2023,Skier,Unknown,10,7200.0,360.0,"40.261385225129, -111.593091475080",3,West,31
Provo,2023,Natural,Unknown,120,10800.0,18000.0,"40.307208906699, -111.587920176120",3,Northeast,31
Uintas,2023,Natural,New Snow/Old Snow Interface,24,9500.0,10800.0,"40.812177346460, -111.094071852350",3,East,31
Uintas,2023,Natural,New Snow/Old Snow Interface,24,9600.0,4800.0,"40.834845031355, -110.987813460040",3,Southeast,31
Salt Lake,2023,Natural,Unknown,36,8900.0,360.0,"40.591628993070, -111.627273546770",4,Southeast,2
Salt Lake,2023,Skier,Density Change,8,9900.0,3000.0,"40.598825565579, -111.628603922440",4,North,3
Salt Lake,2023,Snowmobiler,Facets,36,10400.0,27000.0,"40.369017302049, -112.192258022220",3,East,27
Salt Lake,2023,Natural,New Snow,20,7800.0,5400.0,"40.727071509399, -111.699542986450",4,Northeast,4
Logan,2023,Natural,Facets,42,8800.0,33000.0,"41.653854272394, -112.014468657000",4,East,5
Logan,2023,Natural,New Snow/Old Snow Interface,24,8900.0,9600.0,"41.720181456293, -111.730381952760",4,Southwest,4
Salt Lake,2023,Explosive,New Snow/Old Snow Interface,84,10000.0,15000.0,"40.599086244766, -111.621608721330",4,South,6
Logan,2023,Natural,Wet grains,18,6500.0,7200.0,"41.829849960804, -111.592482077160",4,North,6
Uintas,2023,Natural,Density Change,18,9900.0,2400.0,"40.675308813747, -111.113426672590",4,Southeast,6
Salt Lake,2023,Natural,Unknown,48,9100.0,1200.0,"40.591759346820, -111.627616869520",4,West,7
Logan,2023,Natural,New Snow/Old Snow Interface,8,5100.0,1800.0,"41.738975788774, -111.792767988690",4,North,5
Logan,2023,Natural,New Snow/Old Snow Interface,36,8600.0,21000.0,"41.678796180186, -112.028501974560",4,East,7
Logan,2023,Natural,New Snow/Old Snow Interface,36,9300.0,18000.0,"41.634342038535, -112.010790811970",4,Northeast,7
Logan,2023,Natural,New Snow/Old Snow Interface,24,8500.0,24000.0,"41.820607010412, -111.679999338630",4,Southeast,8
Logan,2023,Natural,Wet grains,12,6400.0,7200.0,"41.827061466196, -111.597760664510",4,West,8
Logan,2023,Natural,Wet grains,12,6200.0,7200.0,"41.765376566267, -111.769894110230",4,North,8
Logan,2023,Natural,Wet grains,24,8000.0,21000.0,"41.780661748382, -111.679527269850",4,South,8
Logan,2023,Skier,Wet grains,12,6400.0,4200.0,"41.754958984056, -111.774327265250",4,West,8
Logan,2023,Natural,Facets,72,8300.0,27000.0,"41.616499293718, -112.005499350050",4,East,9
Salt Lake,2023,Unknown,Unknown,24,10500.0,24000.0,"40.521108592325, -111.747779833360",4,South,9
Ogden,2023,Natural,Unknown,36,9200.0,33000.0,"41.187559267653, -111.874165522140",4,West,9
Logan,2023,Natural,Wet grains,16,8000.0,6000.0,"41.733198814893, -111.689814077890",4,Northwest,9
Logan,2023,Natural,New Snow/Old Snow Interface,48,8500.0,27000.0,"41.672385301390, -112.027128683550",4,East,9
Logan,2023,Natural,Wet grains,30,7600.0,12000.0,"41.560894363521, -111.995628820880",4,East,8
Uintas,2023,Skier,Facets,48,10400.0,15000.0,"40.833348564025, -111.082792325260",3,Southeast,9
Logan,2023,Natural,Wet grains,12,6700.0,4800.0,"41.846981187009, -111.593833910500",4,East,9
Logan,2023,Natural,Wet grains,8,6000.0,600.0,"41.836782297064, -111.596537577210",4,East,10
Logan,2023,Unknown,New Snow,20,7400.0,5400.0,"41.923437004704, -111.438137041640",4,East,4
Logan,2023,Natural,Wet grains,16,8400.0,27000.0,"41.611757333108, -112.002679811900",4,Southeast,8
Logan,2023,Natural,Wet grains,12,7600.0,6000.0,"41.896417948154, -111.549545275250",4,West,11
Logan,2023,Natural,Wet grains,30,8000.0,21000.0,"41.635221687060, -111.998654352650",4,Southeast,11
Salt Lake,2023,Natural,Unknown,30,9100.0,1200.0,"40.591201268038, -111.627273546770",4,West,11
Logan,2023,Natural,Ground Interface,30,5300.0,3000.0,"42.260895119360, -111.710254656310",4,West,11
Uintas,2023,Unknown,Unknown,48,11800.0,8400.0,"40.721660126049, -110.841305336310",4,North,12
Logan,2023,Natural,Wet grains,18,9000.0,6000.0,"41.895323052175, -111.645606981700",4,East,11
Logan,2023,Natural,Facets,48,9600.0,9600.0,"41.901758791426, -111.669236170340",4,Northeast,4
Logan,2023,Snowmobiler,New Snow/Old Snow Interface,12,9600.0,6000.0,"41.917287661563, -111.674823748170",4,East,22
Salt Lake,2023,Unknown,New Snow/Old Snow Interface,8,9800.0,1800.0,"40.592721660567, -111.649613218710",4,East,22
Logan,2023,Snowmobiler,New Snow/Old Snow Interface,18,8700.0,4800.0,"41.886233332343, -111.645074831510",4,North,22
